gender,id_drug_i,id_drug_j,patient,name_i,name_j,sum(len_i),sum(len_j),sum(len_ij),mean(len_ij),std(len_ij),sum(tau),class_i,class_j,ddi_description,ddi_severity,patient-drug_i,patient-drug_j,gamma-drug_ij,gamma-drug_ji,tau-norm
Male,DB00863,DB01418,3309,Ranitidine,Acenocoumarol,1139997,2278071,32456,9.80840132970686,14.4759998855111,686.577239151546,Organonitrogen compounds,Coumarins and derivatives,,None,111032,100435,0.0298022191800562,0.0329466819335889,0.207487832925822
Male,DB00945,DB01309,1345,Acetylsalicylic acid,Insulin glulisine,10896468,85745,14317,10.6446096654275,15.107849471051,249.78564044133,Benzene and substituted derivatives,Carboxylic Acids and Derivatives,Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Glulisine.,Moderate,373902,5211,0.00359719926611786,0.258107848781424,0.185714230811398
Male,DB00564,DB00734,730,Carbamazepine,Risperidone,269359,551427,10230,14.013698630137,19.5566029115467,209.712379574881,Benzazepines,Pyridopyrimidines,The serum concentration of Risperidone can be decreased when it is combined with Carbamazepine.,Moderate,12348,47360,0.0591188856494979,0.0154138513513514,0.287277232294357
Male,DB00945,DB01234,3740,Acetylsalicylic acid,Dexamethasone,10896468,78560,6063,1.62112299465241,1.56521181114666,478.765177849297,Benzene and substituted derivatives,Steroids and steroid derivatives,The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Dexamethasone.,Moderate,373902,41683,0.0100026210076437,0.0897248278674759,0.128012079638849
Male,DB01016,DB01136,1116,Glyburide,Carvedilol,607098,1094573,10731,9.61559139784946,13.6248944113958,248.453401720127,Benzene and substituted derivatives,Indoles and derivatives,Carvedilol may increase the hypoglycemic activities of Glyburide.,Moderate,38080,38052,0.0293067226890756,0.0293282876064333,0.222628496164988
Male,DB00741,DB00945,3911,Hydrocortisone,Acetylsalicylic acid,157074,10896468,14325,3.6627461007415,9.52227382238939,387.071463653849,Steroids and steroid derivatives,Benzene and substituted derivatives,The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Hydrocortisone.,Moderate,49045,373902,0.0797430930777857,0.0104599600964959,0.098969947239542
Male,DB00472,DB00734,1395,Fluoxetine,Risperidone,463462,551427,11060,7.92831541218638,12.9445576256688,406.321719118526,Benzene and substituted derivatives,Pyridopyrimidines,The metabolism of Risperidone can be decreased when combined with Fluoxetine.,Moderate,50073,47360,0.027859325384938,0.0294552364864865,0.291270049547331
Male,DB01050,DB01418,11290,Ibuprofen,Acenocoumarol,5273130,2278071,25240,2.2356067316209,3.91396180428394,908.767290105388,Phenylpropanoic acids,Coumarins and derivatives,Ibuprofen may increase the anticoagulant activities of Acenocoumarol.,None,1586173,100435,0.00711776079910577,0.112411012097376,0.0804931169269609
Male,DB01136,DB01307,658,Carvedilol,Insulin detemir,1094573,259270,6886,10.4650455927052,15.7653887541734,160.410541786085,Indoles and derivatives,Carboxylic Acids and Derivatives,,Moderate,38052,14375,0.0172921265636497,0.0457739130434783,0.243785017911984
Male,DB00864,DB01115,556,Tacrolimus,Nifedipine,243848,378206,9612,17.2877697841727,23.7543720711505,168.742730280191,Macrolide lactams,Pyridines and derivatives,The serum concentration of Tacrolimus can be increased when it is combined with Nifedipine.,Moderate,23554,16836,0.0236053324276131,0.0330244713708719,0.303494119208976
Male,DB01432,DB01586,194,Cholestyramine,Ursodeoxycholic acid,41017,125833,1101,5.67525773195876,12.9391844200686,52.2005254158858,,Steroids and steroid derivatives,The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Cholestyramine.,None,6176,8214,0.0314119170984456,0.023618212807402,0.269074873277762
Male,DB00273,DB00564,429,Topiramate,Carbamazepine,220717,269359,9525,22.2027972027972,30.1843772119187,140.841910609197,Dioxolopyrans,Benzazepines,The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.,Moderate,20135,12348,0.0213061832629749,0.0347424684159378,0.32830282193286
Male,DB01001,DB01136,3295,Salbutamol,Carvedilol,2044159,1094573,14751,4.47678300455235,8.16812510489149,408.167921923146,Benzene and substituted derivatives,Indoles and derivatives,Carvedilol may decrease the vasoconstricting activities of Salbutamol.,Major,386340,38052,0.00852875705337268,0.0865920319562704,0.123874938368178
Male,DB00843,DB01104,717,Donepezil,Sertraline,180387,809964,8357,11.6555090655509,13.2255841629542,244.865035165303,Piperidines,Tetralins,The metabolism of Donepezil can be decreased when combined with Sertraline.,Minor,10009,69905,0.0716355280247777,0.0102567770545741,0.341513298696378
Male,DB00715,DB00734,1771,Paroxetine,Risperidone,979354,551427,12891,7.2789384528515,11.8035282574516,466.599056385693,Piperidines,Pyridopyrimidines,The metabolism of Risperidone can be decreased when combined with Paroxetine.,Moderate,90403,47360,0.0195900578520624,0.0373944256756757,0.263466435000391
Male,DB00313,DB00945,2489,Valproic acid,Acetylsalicylic acid,494600,10896468,29454,11.8336681398152,16.9379795776943,652.723135575894,Fatty Acyls,Benzene and substituted derivatives,The serum concentration of Valproic Acid can be increased when it is combined with Acetylsalicylic acid.,Moderate,22626,373902,0.11000618757182,0.00665682451551476,0.262243123975851
Male,DB00571,DB00953,441,Propranolol,Rizatriptan,431918,53390,2004,4.54421768707483,9.04400702563733,147.140099082228,Naphthalenes,Indoles and derivatives,The serum concentration of Rizatriptan can be increased when it is combined with Propranolol.,Moderate,31872,8454,0.0138365963855422,0.0521646557842441,0.333651018327047
Male,DB00912,DB01016,913,Repaglinide,Glyburide,521241,607098,4081,4.46987951807229,8.61667992338899,127.011136078514,Piperidines,Benzene and substituted derivatives,Repaglinide may increase the hypoglycemic activities of Glyburide.,None,30969,38080,0.029481093997223,0.0239758403361345,0.139114059231669
Male,DB00682,DB00945,1610,Warfarin,Acetylsalicylic acid,154725,10896468,9299,5.77577639751553,9.42656861999555,247.146140097214,Coumarins and derivatives,Benzene and substituted derivatives,Acetylsalicylic acid may increase the anticoagulant activities of Warfarin.,Major,9901,373902,0.162609837390163,0.00430594112895892,0.15350691931504
Male,DB00343,DB00381,2096,Diltiazem,Amlodipine,662411,5073876,20961,10.0004770992366,17.5608454616614,470.936433057173,Benzothiazepines,Pyridines and derivatives,The metabolism of Amlodipine can be decreased when combined with Diltiazem.,Moderate,31144,202664,0.0673002825584382,0.0103422413452809,0.224683412718117
Male,DB00091,DB01586,151,Cyclosporine,Ursodeoxycholic acid,82747,125833,3193,21.1456953642384,24.7812825471143,52.9280379515444,Peptidomimetics,Steroids and steroid derivatives,,Minor,4013,8214,0.0376277099426863,0.0183832481129778,0.350516807626122
Male,DB00390,DB00451,1060,Digoxin,Levothyroxine,381294,706685,6738,6.35660377358491,7.33465545899449,274.869344322778,Steroids and steroid derivatives,Carboxylic acids and derivatives,,Moderate,32281,51021,0.0328366531396177,0.0207757590011956,0.2593107021913
Male,DB00305,DB00570,1,Mitomycin,Vinblastine,657,21,1,1,0,1,Indoles and derivatives,Vinca alkaloids,The risk or severity of adverse effects can be increased when Vinblastine is combined with Mitomycin.,Moderate,165,9,0.00606060606060606,0.111111111111111,1
Male,DB00983,DB01136,1892,Formoterol,Carvedilol,1242675,1094573,13750,7.26744186046512,12.1661917323554,318.407423529965,Benzene and substituted derivatives,Indoles and derivatives,Carvedilol may decrease the vasoconstricting activities of Formoterol.,Major,140322,38052,0.0134832741836633,0.0497214338273941,0.168291450068692
Male,DB00612,DB01307,1246,Bisoprolol,Insulin detemir,3453335,259270,11904,9.553772070626,13.5097732664861,259.221845072759,Benzene and substituted derivatives,Carboxylic Acids and Derivatives,,Moderate,161365,14375,0.00772162488767701,0.0866782608695652,0.208043214344108
Male,DB00564,DB00641,1771,Carbamazepine,Simvastatin,269359,11154281,27856,15.7289666854884,21.394649312717,433.797199292979,Benzazepines,Lactones,The metabolism of Simvastatin can be increased when combined with Carbamazepine.,Moderate,12348,391184,0.143424036281179,0.00452728127939793,0.244944776562947
Male,DB00440,DB01045,489,Trimethoprim,Rifampicin,83759,25810,1025,2.0961145194274,2.54326602722151,293.038236477647,Phenol ethers,Macrolactams,The metabolism of Trimethoprim can be increased when combined with Rifampicin.,Moderate,39596,9451,0.0123497322961915,0.0517405565548619,0.599260197295801
Male,DB01118,DB01137,2018,Amiodarone,Levofloxacin,344777,321634,3067,1.51982160555005,1.28329860042673,279.325475480091,Organooxygen compounds,Quinolines and derivatives,Levofloxacin may increase the QTc-prolonging activities of Amiodarone.,Major,32842,195141,0.0614457097618903,0.0103412404364024,0.13841698487616
Male,DB00338,DB00683,1993,Omeprazole,Midazolam,20675857,45970,13519,6.78324134470647,11.6545051413957,393.795414260456,Benzimidazoles,Benzodiazepines,,Moderate,1180390,5340,0.00168842501207228,0.373220973782772,0.197589269573736
Male,DB00338,DB01587,2791,Omeprazole,Ketazolam,20675857,93317,20011,7.1698316015765,14.5997189031325,567.985595002887,Benzimidazoles,Benzodiazepines,,None,1180390,10525,0.00236447275900338,0.265178147268409,0.203506125045821
Male,DB00207,DB01418,4891,Azithromycin,Acenocoumarol,626859,2278071,8611,1.76058065835208,2.93364378182424,325.58408766335,Organooxygen compounds,Coumarins and derivatives,The metabolism of Acenocoumarol can be decreased when combined with Azithromycin.,None,384225,100435,0.0127295204632702,0.0486981629909892,0.0665679999311694
Male,DB00193,DB00215,4545,Tramadol,Citalopram,1209344,1187054,16955,3.73047304730473,7.42178745475348,831.51893209049,Phenol ethers,Benzene and substituted derivatives,Citalopram may increase the neuroexcitatory activities of Tramadol.,Major,300287,111321,0.0151355203521964,0.0408278761419678,0.182952460305938
Male,DB00273,DB01356,277,Topiramate,Lithium cation,220717,147832,2562,9.24909747292419,13.4670575359002,71.1075671818587,Dioxolopyrans,Homogeneous alkali metal compounds,The serum concentration of Lithium can be increased when it is combined with Topiramate.,Moderate,20135,6247,0.0137571393096598,0.0443412838162318,0.256706018707071
Male,DB00218,DB01418,1956,Moxifloxacin,Acenocoumarol,89168,2278071,2558,1.30777096114519,0.913306541959479,131.76257879971,Quinolines and derivatives,Coumarins and derivatives,,None,63036,100435,0.0310298876832286,0.0194752825210335,0.0673632815949439
Male,DB00682,DB01182,147,Warfarin,Propafenone,154725,62980,1259,8.56462585034014,9.88153669709522,31.3356982257403,Coumarins and derivatives,Linear 1-3-diarylpropanoids,The serum concentration of Warfarin can be increased when it is combined with Propafenone.,Moderate,9901,3636,0.0148469851530148,0.0404290429042904,0.213168015141091
Male,DB00502,DB01356,313,Haloperidol,Lithium cation,163095,147832,3568,11.3993610223642,16.5369709997572,86.8860799970435,Organooxygen compounds,Homogeneous alkali metal compounds,Lithium may increase the neurotoxic activities of Haloperidol.,Major,26349,6247,0.0118790086910319,0.0501040499439731,0.277591309894708
Male,DB00763,DB01418,582,Methimazole,Acenocoumarol,44123,2278071,3113,5.34879725085911,7.27765000538076,113.503834085631,Azolines,Coumarins and derivatives,Methimazole may decrease the anticoagulant activities of Acenocoumarol.,None,5673,100435,0.102591221575886,0.00579479265196396,0.195023769906582
Male,DB00091,DB00338,1667,Cyclosporine,Omeprazole,82747,20675857,26604,15.9592081583683,23.0710997993429,471.735409360457,Peptidomimetics,Benzimidazoles,The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.,Moderate,4013,1180390,0.415399950161974,0.00141224510543126,0.282984648686537
Male,DB00437,DB00682,906,Allopurinol,Warfarin,2679369,154725,7723,8.5242825607064,10.4356997654786,195.595630983427,Pyrazolopyrimidines,Coumarins and derivatives,Allopurinol may increase the anticoagulant activities of Warfarin.,Moderate,141437,9901,0.00640567885348247,0.0915059084940915,0.215889217421001
Male,DB00370,DB00989,525,Mirtazapine,Rivastigmine,532472,120210,3930,7.48571428571429,8.20434892788119,134.317214291787,Piperazinoazepines,Benzene and substituted derivatives,,Moderate,47355,9988,0.0110864745011086,0.052563075690829,0.255842312936736
Male,DB00214,DB01050,7366,Torasemide,Ibuprofen,926310,5273130,18857,2.56000543035569,4.64838302116378,923.447017965499,Pyridines and derivatives,Phenylpropanoic acids,The therapeutic efficacy of Torasemide can be decreased when used in combination with Ibuprofen.,Moderate,58984,1586173,0.124881323748813,0.00464388184643163,0.12536614417126
Male,DB00545,DB00635,545,Pyridostigmine,Prednisone,24585,828038,5332,9.78348623853211,11.8104243722743,167.556999777226,Pyridines and derivatives,Steroids and steroid derivatives,The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.,Moderate,1700,305977,0.320588235294118,0.00178117963114875,0.307444036288489
Male,DB00331,DB01296,2246,Metformin,Glucosamine,9259710,190759,11069,4.92831700801425,8.93673530317258,233.256696065012,Organonitrogen compounds,Organooxygen compounds,,None,258598,34257,0.00868529532324303,0.0655632425489681,0.103854272513362
Male,DB00363,DB01068,161,Clozapine,Clonazepam,14177,544149,1447,8.98757763975155,13.3823519876178,42.8975624043426,Benzodiazepines,Benzodiazepines,The risk or severity of adverse effects can be increased when Clonazepam is combined with Clozapine.,Moderate,884,52767,0.182126696832579,0.00305114939261281,0.266444486983494
Male,DB00661,DB01076,1110,Verapamil,Atorvastatin,220782,4939299,17282,15.5693693693694,20.800442150364,328.621797378195,Benzene and substituted derivatives,Pyrroles,Atorvastatin can cause a decrease in the absorption of Verapamil resulting in a reduced serum concentration and potentially a decrease in efficacy.,Moderate,10646,209764,0.104264512492955,0.0052916611048607,0.296055673313689
Male,DB00376,DB00502,134,Trihexyphenidyl,Haloperidol,25881,163095,1953,14.5746268656716,20.1073722557836,55.3091953417466,Organonitrogen compounds,Organooxygen compounds,,Moderate,1276,26349,0.105015673981191,0.00508558199552165,0.412755189117512
Male,DB01050,DB01136,5652,Ibuprofen,Carvedilol,5273130,1094573,14430,2.55307855626327,4.48563006606241,425.467766416217,Phenylpropanoic acids,Indoles and derivatives,Ibuprofen may decrease the antihypertensive activities of Carvedilol.,Moderate,1586173,38052,0.00356329353733798,0.148533585619678,0.0752773825931027
Male,DB00338,DB01167,5559,Omeprazole,Itraconazole,20675857,95180,8488,1.52689332613779,1.70323071333686,687.086736650551,Benzimidazoles,Diazinanes,The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.,Moderate,1180390,52350,0.0047094604325689,0.106189111747851,0.123598981228737
Male,DB01095,DB01418,848,Fluvastatin,Acenocoumarol,216853,2278071,10036,11.8349056603774,16.1997888974415,203.516748336228,Pyrroles,Coumarins and derivatives,The metabolism of Acenocoumarol can be decreased when combined with Fluvastatin.,None,14434,100435,0.0587501732021616,0.00844327176781003,0.239996165490835
Male,DB00563,DB00945,1581,Methotrexate,Acetylsalicylic acid,214730,10896468,14260,9.01960784313725,10.9305747054041,280.251600058875,Carboxylic acids and derivatives,Benzene and substituted derivatives,The serum concentration of Methotrexate can be increased when it is combined with Acetylsalicylic acid.,Major,13712,373902,0.115300466744457,0.00422838069868575,0.177262239126423
